#{"t_start": 1733160959.42986, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
365.0,470,16596.859027
525.0,578,16600.782168
470.0,585,16604.767177
315.0,440,16607.790628
540.0,824,16613.433646
120.0,291,16615.418866
405.0,616,16619.595361
425.0,539,16623.252748
565.0,930,16629.542654
330.0,408,16632.336364
465.0,613,16636.536532
345.0,513,16640.031422
320.0,451,16643.110765
465.0,605,16647.242649
395.0,623,16651.516551
495.0,573,16655.411624
450.0,586,16659.371714
340.0,687,16664.032484
495.0,585,16668.007623
470.0,585,16672.004407
500.0,849,16677.755501
555.0,892,16683.805584
575.0,1120,16691.412102
320.0,484,16694.712485
450.0,549,16698.439249
425.0,671,16702.997077
90.0,279,16704.909144
560.0,891,16710.940874
500.0,651,16715.362947
600.0,792,16720.726604
495.0,645,16725.096989
470.0,573,16729.003458
135.0,286,16730.931396
345.0,505,16734.355381
505.0,636,16738.678763
345.0,617,16742.892344
495.0,685,16747.544059
420.0,549,16751.280788
135.0,279,16753.211753
425.0,567,16757.099733
510.0,841,16762.847874
405.0,610,16767.036752
315.0,486,16770.410359
555.0,1203,16778.684892
345.0,540,16782.410037
315.0,500,16785.841621
315.0,437,16788.851564
315.0,582,16792.851732
515.0,556,16796.6833
285.0,588,16800.735442
215.0,461,16803.925575
495.0,860,16809.824302
395.0,559,16813.653234
120.0,299,16815.712289
285.0,438,16818.728308
505.0,966,16825.342939
425.0,620,16829.605703
425.0,623,16833.898729
530.0,793,16839.335965
330.0,510,16842.847471
435.0,598,16846.941048
390.0,656,16851.442522
345.0,509,16854.951113
225.0,378,16857.559084
315.0,528,16861.200314
315.0,616,16865.426221
210.0,382,16868.044554
550.0,1071,16875.378154
330.0,509,16878.869489
495.0,727,16883.853899
345.0,536,16887.531978
135.0,299,16889.591569
260.0,368,16892.129316
370.0,514,16895.659127
340.0,631,16899.991422
315.0,418,16902.858248
405.0,593,16906.901649
330.0,479,16910.177929
200.0,365,16912.667934
465.0,745,16917.748229
440.0,689,16922.427644
170.0,363,16924.918048
210.0,418,16927.78877
375.0,567,16931.652864
390.0,564,16935.498105
155.0,262,16937.295554
435.0,583,16941.273978
440.0,615,16945.448634
315.0,474,16948.700401
345.0,515,16952.219274
315.0,476,16955.466311
315.0,453,16958.55094
520.0,647,16962.966604
425.0,844,16968.703352
60.0,271,16970.543152
540.0,815,16976.090002
95.0,268,16977.927838
205.0,301,16979.981904
240.0,389,16982.657685
85.0,262,16984.436524
330.0,523,16988.012825
240.0,594,16992.055493
300.0,672,16996.634539
60.0,275,16998.524729
240.0,405,17001.283448
260.0,422,17004.173888
470.0,593,17008.219337
170.0,450,17011.304242
470.0,605,17015.417995
320.0,565,17019.265777
515.0,664,17023.806018
560.0,975,17030.413855
195.0,353,17032.825456
545.0,545,17036.536493
235.0,532,17040.160477
540.0,949,17046.619753
560.0,806,17052.100759
135.0,278,17054.013353
560.0,928,17060.324657
355.0,523,17063.884611
85.0,269,17065.741124
320.0,528,17069.319391
450.0,540,17072.9969
345.0,496,17076.373277
455.0,588,17080.380177
260.0,387,17083.002471
315.0,575,17086.914852
470.0,606,17091.055094
420.0,557,17094.840019
520.0,599,17098.921214
470.0,642,17103.270327
75.0,275,17105.150153
520.0,637,17109.47657
470.0,607,17113.606424
310.0,544,17117.32346
315.0,427,17120.231321
240.0,465,17123.400126
450.0,697,17128.134492
365.0,654,17132.578009
420.0,513,17136.070989
450.0,573,17139.969083
320.0,597,17144.026858
280.0,562,17147.866903
460.0,581,17151.809448
355.0,671,17156.389538
375.0,709,17161.207727
215.0,451,17164.290831
450.0,573,17168.173223
315.0,501,17171.564632
450.0,635,17175.866027
450.0,656,17180.320473
315.0,516,17183.844109
80.0,268,17185.67327
35.0,269,17187.50479
245.0,473,17190.75612
240.0,420,17193.606393
315.0,479,17196.825416
725.0,605,17200.947392
315.0,498,17204.317178
440.0,758,17209.457133
345.0,455,17212.548173
365.0,562,17216.37504
440.0,672,17220.952307
210.0,383,17223.58553
530.0,886,17229.604245
395.0,551,17233.367638
315.0,429,17236.30294
405.0,555,17240.096969
125.0,291,17242.092577
495.0,589,17246.116014
95.0,287,17248.087431
135.0,276,17249.986024
450.0,621,17254.22929
330.0,477,17257.487908
105.0,277,17259.373124
225.0,381,17261.9944
320.0,477,17265.244417
345.0,539,17268.925832
290.0,517,17272.456554
135.0,286,17274.420426
465.0,665,17278.992324
225.0,393,17281.676943
85.0,293,17283.694765
380.0,561,17287.532213
360.0,548,17291.284974
50.0,263,17293.10193
465.0,611,17297.303035
80.0,271,17299.163768
380.0,609,17303.339294
320.0,467,17306.544476
315.0,579,17310.487687
330.0,473,17313.742905
470.0,584,17317.726434
240.0,360,17320.18652
405.0,604,17324.310495
315.0,596,17328.370947
410.0,618,17332.56512
330.0,459,17335.701217
395.0,603,17339.82439
520.0,519,17343.357805
210.0,363,17345.834933
230.0,363,17348.319998
230.0,543,17352.023922
425.0,626,17356.260245
190.0,368,17358.759099
440.0,563,17362.597564
635.0,616,17366.791074
320.0,462,17369.926391
465.0,670,17374.502254
110.0,267,17376.334198
315.0,426,17379.239472
345.0,564,17383.087242
320.0,507,17386.569221
440.0,613,17390.775529
425.0,650,17395.246517
320.0,472,17398.479547
450.0,592,17402.541585
295.0,518,17406.094696
430.0,537,17409.776675
640.0,630,17414.092782
185.0,354,17416.519723
150.0,282,17418.476331
500.0,895,17424.619953
395.0,558,17428.435939
420.0,533,17432.075073
320.0,464,17435.260476
550.0,629,17439.585014
320.0,508,17443.063488
495.0,700,17447.843435
135.0,287,17449.808172
540.0,1024,17456.685743
505.0,689,17461.340625
315.0,487,17464.611922
165.0,368,17467.098467
525.0,682,17471.713987
125.0,286,17473.637813
240.0,403,17476.3677
315.0,457,17479.456241
495.0,588,17483.444341
560.0,828,17489.056227
395.0,564,17492.873648
450.0,603,17496.943201
495.0,691,17501.605494
765.0,1181,17509.516744
420.0,557,17513.258431
450.0,598,17517.290295
470.0,590,17521.242118
315.0,445,17524.258498
315.0,488,17527.561998
260.0,406,17530.295156
365.0,520,17533.797109
360.0,557,17537.549767
345.0,428,17540.434984
345.0,598,17544.458491
420.0,533,17548.021184
465.0,684,17552.601961
330.0,491,17555.900705
550.0,905,17561.945744
315.0,724,17566.787069
315.0,487,17570.045574
390.0,605,17574.098099
330.0,522,17577.613005
315.0,509,17580.997671
330.0,480,17584.19005
315.0,503,17587.538528
665.0,628,17591.747676
315.0,426,17594.589562
315.0,500,17597.94268
450.0,635,17602.17903
465.0,624,17606.361305
105.0,273,17608.182284
415.0,613,17612.265723
460.0,616,17616.387433
470.0,622,17620.535341
570.0,918,17626.665856
285.0,478,17629.931173
780.0,1150,17637.708968
95.0,265,17639.527858
395.0,588,17643.543646
345.0,519,17647.074847
420.0,571,17650.984916
345.0,582,17654.96749
290.0,464,17658.152568
575.0,1094,17665.558703
395.0,603,17669.669106
85.0,273,17671.528852
215.0,381,17674.123442
390.0,617,17678.341925
480.0,600,17682.439471
345.0,471,17685.690393
470.0,638,17690.08127
470.0,594,17694.162024
320.0,528,17697.79096
420.0,548,17701.54731
785.0,1092,17709.009912
315.0,471,17712.248242
465.0,623,17716.541312
520.0,595,17720.617584
210.0,416,17723.4793
115.0,301,17725.544138
225.0,368,17728.076297
210.0,388,17730.738842
120.0,277,17732.636253
240.0,455,17735.771722
320.0,475,17739.041
300.0,500,17742.48545
425.0,606,17746.663604
570.0,959,17753.242064
240.0,404,17756.02059
525.0,683,17760.7089
435.0,536,17764.400286
390.0,629,17768.723486
650.0,626,17773.018108
470.0,601,17777.184654
420.0,555,17780.969534
125.0,271,17782.843456
435.0,595,17786.963998
260.0,393,17789.659542
425.0,532,17793.330609
315.0,509,17796.832926
345.0,513,17800.389935
110.0,316,17802.535546
350.0,576,17806.462117
55.0,261,17808.23862
575.0,1013,17815.095163
360.0,594,17819.153518
470.0,726,17824.07854
425.0,560,17827.904282
290.0,519,17831.44221
185.0,302,17833.499264
155.0,293,17835.500208
450.0,727,17840.426823
475.0,639,17844.76487
185.0,501,17848.172998
485.0,594,17852.233781
365.0,471,17855.441573
240.0,386,17858.072121
80.0,264,17859.867923
455.0,570,17863.750651
320.0,496,17867.124284
320.0,505,17870.557501
330.0,479,17873.833086
530.0,735,17878.817856
160.0,355,17881.235204
320.0,500,17884.648545
495.0,592,17888.68181
470.0,591,17892.692467
320.0,454,17895.763934
470.0,631,17900.057718
215.0,367,17902.561457
425.0,566,17906.388979
290.0,497,17909.762423
160.0,293,17911.751457
315.0,509,17915.202876
120.0,278,17917.105992
135.0,297,17919.119285
435.0,610,17923.243184
115.0,298,17925.280259
195.0,419,17928.116358
420.0,571,17931.974589
440.0,601,17936.060656
85.0,281,17937.963567
470.0,658,17942.399166
470.0,573,17946.288054
315.0,484,17949.560424
575.0,811,17955.031203
210.0,372,17957.543523
330.0,530,17961.143389
195.0,367,17963.655387
470.0,595,17967.673739
425.0,620,17971.899029
105.0,267,17973.719703
240.0,478,17976.985545
530.0,869,17982.872083
435.0,551,17986.616285
315.0,489,17989.938248
495.0,979,17996.589748
435.0,609,18000.703155
515.0,847,18006.42848
390.0,615,18010.575422
395.0,612,18014.759739
320.0,431,18017.740996
315.0,496,18021.158545
315.0,498,18024.609317
435.0,555,18028.401191
320.0,433,18031.395507
425.0,586,18035.427235
540.0,810,18040.999439
495.0,726,18045.894177
225.0,461,18049.063384
405.0,558,18052.913438
470.0,579,18056.890503
285.0,602,18061.023478
470.0,647,18065.488464
515.0,568,18069.401045
315.0,490,18072.746239
555.0,876,18078.770448
470.0,641,18083.206615
650.0,648,18087.635383
240.0,457,18090.731212
560.0,814,18096.207083
285.0,588,18100.198494
455.0,655,18104.656482
125.0,279,18106.554913
425.0,540,18110.201652
240.0,398,18112.907977
125.0,287,18114.874014
555.0,716,18119.722948
330.0,467,18122.88511
210.0,355,18125.296729
330.0,441,18128.290839
555.0,850,18133.993601
240.0,389,18136.644686
735.0,1073,18143.916889
345.0,506,18147.334007
370.0,651,18151.747701
210.0,451,18154.804661
120.0,284,18156.728603
470.0,567,18160.639408
420.0,512,18164.159549
320.0,607,18168.296786
320.0,509,18171.765734
105.0,261,18173.535127
470.0,597,18177.569052
550.0,920,18183.789387
540.0,837,18189.469783
500.0,642,18193.832076
315.0,479,18197.092272
260.0,390,18199.745017
390.0,613,18203.903744
440.0,626,18208.174201
450.0,592,18212.186323
475.0,655,18216.638066
330.0,446,18219.666057
240.0,375,18222.226029
495.0,684,18226.890135
230.0,478,18230.142014
415.0,649,18234.588848
390.0,559,18238.399634
315.0,502,18241.841268
695.0,686,18246.518111
390.0,572,18250.439395
520.0,593,18254.516077
315.0,491,18257.857177
330.0,455,18260.982744
525.0,835,18266.691533
125.0,276,18268.579863
435.0,554,18272.36715
330.0,502,18275.812526
470.0,601,18279.927882
255.0,455,18283.054703
375.0,790,18288.442141
495.0,634,18292.772758
345.0,466,18295.949236
420.0,711,18300.803339
640.0,580,18304.780069
415.0,670,18309.378751
120.0,273,18311.259999
150.0,286,18313.231207
495.0,779,18318.577161
550.0,664,18323.140752
485.0,674,18327.769906
320.0,504,18331.232929
345.0,456,18334.356657
210.0,356,18336.793899
135.0,280,18338.722589
565.0,880,18344.750116
125.0,291,18346.756982
125.0,286,18348.748338
70.0,277,18350.660474
470.0,586,18354.69682
470.0,715,18359.597221
495.0,831,18365.265387
520.0,649,18369.680874
320.0,552,18373.465388
240.0,467,18376.652608
470.0,575,18380.600847
420.0,565,18384.475849
420.0,601,18388.592492
620.0,690,18393.313108
525.0,613,18397.512409
225.0,449,18400.577219
570.0,715,18405.460797
185.0,353,18407.879776
470.0,586,18411.891723
320.0,452,18414.989748
320.0,476,18418.246754
150.0,355,18420.677565
315.0,446,18423.713804
505.0,696,18428.46318
315.0,432,18431.425824
415.0,674,18436.025383
240.0,370,18438.555892
450.0,557,18442.359143
495.0,615,18446.564193
285.0,545,18450.276242
470.0,581,18454.276509
155.0,293,18456.290747
495.0,600,18460.386727
240.0,430,18463.323517
520.0,696,18468.077423
320.0,451,18471.168126
195.0,339,18473.496445
450.0,588,18477.516241
345.0,465,18480.694607
105.0,284,18482.647579
245.0,470,18485.863426
530.0,636,18490.194147
95.0,263,18491.977893
345.0,561,18495.809069
695.0,783,18501.128166
420.0,565,18505.010764
210.0,357,18507.438363
590.0,733,18512.426657
315.0,442,18515.452849
420.0,571,18519.33326
450.0,862,18525.202029
725.0,647,18529.621585
390.0,821,18535.218451
585.0,816,18540.777639
315.0,438,18543.747588
315.0,429,18546.689251
390.0,542,18550.384649
140.0,271,18552.247287
470.0,569,18556.113695
470.0,564,18559.957714
450.0,587,18563.955156
405.0,543,18567.660033
525.0,916,18573.89181
180.0,366,18576.381139
315.0,424,18579.270756
405.0,572,18583.168945
495.0,731,18588.131148
555.0,778,18593.405702
420.0,530,18597.032659
365.0,483,18600.32651
450.0,587,18604.300925
500.0,651,18608.713959
510.0,599,18612.800443
240.0,379,18615.391846
485.0,600,18619.477495
530.0,808,18624.971032
260.0,422,18627.840135
500.0,697,18632.568017
450.0,583,18636.531928
485.0,605,18640.649058
365.0,563,18644.473405
525.0,662,18648.99708
485.0,683,18653.627087
320.0,512,18657.126851
515.0,628,18661.393942
435.0,576,18665.313021
110.0,281,18667.24348
470.0,582,18671.184563
470.0,574,18675.10538
540.0,869,18681.016793
365.0,523,18684.583514
760.0,1039,18691.615919
495.0,641,18695.987673
395.0,627,18700.228037
365.0,660,18704.693117
315.0,440,18707.688415
240.0,394,18710.376321
315.0,477,18713.6162
530.0,818,18719.15997
420.0,569,18723.027709
210.0,358,18725.453841
560.0,935,18731.793391
565.0,1033,18738.775756
555.0,1051,18745.913087
395.0,641,18750.267169
495.0,587,18754.253591
465.0,563,18758.087017
365.0,519,18761.631871
395.0,551,18765.352282
240.0,410,18768.155355
240.0,392,18770.827026
470.0,604,18774.929326
470.0,591,18778.961665
530.0,608,18783.101641
510.0,712,18787.943992
195.0,344,18790.298912
420.0,527,18793.872301
330.0,525,18797.482814
470.0,580,18801.450674
450.0,606,18805.567619
345.0,447,18808.620192
320.0,499,18812.025163
330.0,491,18815.380356
125.0,292,18817.380422
230.0,370,18819.925494
260.0,355,18822.366401
285.0,487,18825.686236
585.0,720,18830.606164
210.0,370,18833.158791
525.0,638,18837.507162
470.0,568,18841.384524
315.0,460,18844.532934
495.0,678,18849.162355
525.0,633,18853.465774
365.0,530,18857.096505
320.0,559,18860.918753
525.0,636,18865.275913
435.0,590,18869.298133
525.0,627,18873.567312
370.0,592,18877.583237
515.0,696,18882.321445
435.0,582,18886.287118
315.0,487,18889.604392
670.0,605,18893.715782
170.0,384,18896.332724
330.0,473,18899.539636
135.0,274,18901.426033
315.0,426,18904.312967
515.0,659,18908.798995
345.0,546,18912.53066
535.0,674,18917.094367
605.0,840,18922.805748
315.0,413,18925.612862
540.0,665,18930.172514
485.0,598,18934.242712
330.0,465,18937.413278
215.0,365,18939.932159
320.0,427,18942.828906
155.0,355,18945.266099
395.0,594,18949.334465
405.0,564,18953.172111
320.0,491,18956.503359
470.0,636,18960.842516
475.0,720,18965.735428
520.0,884,18971.74562
395.0,619,18975.959806
320.0,478,18979.226451
215.0,356,18981.663792
135.0,293,18983.658827
315.0,593,18987.687437
470.0,605,18991.789504
120.0,269,18993.642652
45.0,278,18995.52431
555.0,929,19001.823883
345.0,468,19004.994684
315.0,437,19007.99393
185.0,402,19010.729911
420.0,520,19014.272742
345.0,510,19017.763367
405.0,567,19021.595552
465.0,614,19025.792881
435.0,598,19029.847846
405.0,608,19033.969832
470.0,648,19038.386219
170.0,400,19041.123863
315.0,441,19044.143275
470.0,655,19048.601548
330.0,522,19052.172105
390.0,605,19056.295439
505.0,659,19060.790596
425.0,554,19064.55516
470.0,610,19068.722934
185.0,355,19071.151788
330.0,595,19075.178022
575.0,1191,19083.255208
525.0,958,19089.789318
610.0,967,19096.364885
530.0,672,19100.890306
420.0,528,19104.444381
315.0,413,19107.233652
540.0,956,19113.641196
35.0,270,19115.442209
330.0,442,19118.412035
405.0,559,19122.158207
470.0,580,19126.069994
495.0,820,19131.560025
310.0,485,19134.858424
475.0,601,19138.937393
380.0,847,19144.614019
670.0,610,19148.731322
425.0,692,19153.384166
150.0,282,19155.309686
545.0,1133,19162.92779
440.0,863,19168.740827
365.0,453,19171.799617
450.0,573,19175.641728
470.0,575,19179.533273
740.0,959,19186.008186
570.0,616,19190.174988
410.0,576,19194.072196
470.0,591,19198.05294
450.0,604,19202.1436
420.0,544,19205.789827
390.0,595,19209.792286
420.0,527,19213.374841
95.0,264,19215.158866
245.0,433,19218.086316
315.0,587,19222.023136
170.0,394,19224.663748
470.0,571,19228.491736
575.0,856,19234.200955
420.0,561,19237.954566
525.0,597,19241.940966
530.0,629,19246.142421
75.0,277,19248.004248
310.0,608,19252.072801
110.0,263,19253.862659
435.0,565,19257.659834
435.0,547,19261.374153
470.0,577,19265.254182
450.0,607,19269.351452
165.0,390,19271.980791
320.0,431,19274.87817
445.0,640,19279.205104
565.0,808,19284.636774
520.0,649,19289.015098
420.0,795,19294.392519
320.0,638,19298.703661
905.0,1134,19306.33785
675.0,585,19310.294154
370.0,549,19314.030643
315.0,408,19316.749933
450.0,664,19321.174799
120.0,264,19322.942034
495.0,638,19327.185851
450.0,592,19331.128548
225.0,499,19334.459474
470.0,551,19338.125082
345.0,445,19341.083915
